universal_bigg_id,name,MNX,smiles_ok
mgdg140160,"1,2-Diacyl-3-O-galactosyl-sn-glycerol(14:0/16:0)",,
dgdg205n3,"Digalactosyl-diacylglycerol(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",,
dgdg140160,Digalactosyl-diacylglycerol(14:0/16:0),,
3oeico581114coa,"3-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA",,
c6912odtte2coa,"(2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA",,
3hod6912coa,"3-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA",,
hd24710coa,"(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA",,
hd3710coa,"(3E,7Z,10Z)-hexadecatrienoyl-CoA",,
hd2710coa,"(2E,7Z,10Z)-hexadecatrienoyl-CoA",,
3ohd710coa,"3-oxo-(7Z,10Z)-hexadecadienoyl-CoA",,
td258coa,"(2E,5Z,8Z)-tetradecatrienoyl-CoA",,
3otd58coa,"3-oxo-(5Z,8Z)-tetradecadienoyl-CoA",,
dd26coa,"(2E,6Z)-dodecadienoyl-CoA",,
3hd6coa,3-hydroxy-(6Z)-dodecenoyl-CoA,,
dd4coa,(4Z)-decenoyl-CoA,,
c4dde2coa,"(2E,4Z)-decadienoyl-CoA",,
eico258111417coa,"(2E,5Z,8Z,11Z,14Z,17Z)-eicosahexaenoyl-CoA",,
3heico58111417coa,"3-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA",,
od3691215coa,"(3Z,6Z,9Z,12Z,15Z)-octadecapentaenoyl-CoA",,
od2691215coa,"(2E,6Z,9Z,12Z,15Z)-octadecapentaenoyl-CoA",,
3ood691215coa,"3-oxo-(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",,
hd2471013coa,"(2E,4Z,7Z,10Z,13Z)-hexadecapentaenoyl-CoA",,
hd271013coa,"(2E,7Z,10Z,13Z)-hexadecatetraenoyl-CoA",,
3hhd71013coa,"3-hydroxy-(7Z,10Z,13Z)-hexadecatrienoyl-CoA",,
3ohd71013coa,"3-oxo-(7Z,10Z,13Z)-hexadecatrienoyl-CoA",,
td5811coa,"(5Z,8Z,11Z)-tetradecatrienoyl-CoA",,
3htd5811coa,"3-hydroxy-(5Z,8Z,11Z)-tetradecatrienoyl-CoA",,
3otd5811coa,"3-oxo-(5Z,8Z,11Z)-tetradecatrienoyl-CoA",,
dd269coa,"(2E,6Z,9Z)-dodecatrienoyl-CoA",,
dc27coa,"(2E,7Z)-decadienoyl-CoA",,
3odc7coa,3-oxo-(7Z)-decenoyl-CoA,,
dcos24710131619coa,"(2E,4Z,7Z,10Z,13Z,16Z,19Z)-docosaheptaenoyl-CoA",,
oc5crn,(5Z)-octenoyl-l-carnitine,,
hd912crn,"(9Z,12Z)-hexadecadienoyl-l-carnitine",,
hd691215crn,"(6Z,9Z,12Z,15Z)-hexadecatetrenoyl-l-carnitine",,
octcrn,L-octanoylcarnitine,,
hd6912crn,"(6Z,9Z,12Z)-hexadecatrienoyl-l-carnitine",,
oc5coa,(5Z)-octenoyl-CoA,,
hd912coa,"(9Z,12Z)-hexadecadienyl-CoA",,
hd6912coa,"(6Z,9Z,12Z)-hexadecatrienoyl-CoA (C16:3)",,
3hodcoa,(S)-3-Hydroxyoctadecanoyl-CoA,MNXM31746,CCCCCCCCCCCCCCC[C@H](O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
oc25coa,"(2E,5Z)-octadienoyl-CoA",,
3hoc5coa,3-hydroxy-(5Z)-octenoyl-CoA,,
3ooc5coa,3-oxo-(5Z)-octenoyl-CoA,,
3hod9coa,3-hydroxy-(9Z)-octadecenoyl-CoA,,
3ood9coa,3-oxo-(9Z)-octadecenoyl-CoA,,
3ohd7coa,3-oxo-(7Z)-hexadecenoyl-CoA,,
td5coa,(5Z)-tetradecenoyl-CoA,,
td25coa,"(2E,5Z)-tetradecadienoyl-CoA",,
3htd5coa,3-hydroxy-(5Z)-tetradecenoyl-CoA,,
3otd5coa,3-oxo-(5Z)-tetradecenoyl-CoA,,
od2912coa,"(2E,9Z,12Z)-octadecatrienoyl-CoA",,
3hod912coa,"3-hydroxy-(9Z,12Z)-octadecadienoyl-CoA",,
hd710coa,"(7Z,10Z)-hexadecadienoyl-CoA",,
3hhd710coa,"3-hydroxy-(7Z,10Z)-hexadecadienoyl-CoA",,
td58coa,"(5Z,8Z)-tetradecadienoyl-CoA",,
3htd58coa,"3-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA",,
dd36coa,"(3Z,6Z)-dodecadienoyl-CoA",,
3od6coa,3-oxo-(6Z)-dodecenoyl-CoA,,
dc3coa,(3E)-decenoyl-CoA,,
3ood6912coa,"3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA",,
hd4710coa,"(4Z,7Z,10Z)-hexadecatrienoyl-CoA",,
od291215coa,"(2E,9Z,12Z,15Z)-octadecatetraenoyl-CoA",,
hd71013coa,"(7Z,10Z,13Z)-hexadecatrienoyl-CoA",,
td25811coa,"(2E,5Z,8Z,11Z)-tetradecatetraenoyl-CoA",,
dd369coa,"(3Z,6Z,9Z)-dodecatrienoyl-CoA",,
3hdd69coa,"3-hydroxy-(6Z,9Z)-dodecadienoyl-CoA",,
3od69coa,"3-oxo-(6Z,9Z)-dodecadienoyl-CoA",,
dc47coa,"(4Z,7Z)-decadienoyl-CoA",,
dc247coa,"(2E,4Z,7Z)-decatrienoyl-CoA",,
dc37coa,"(3E,7Z)-decadienoyl-CoA",,
3hdc7coa,3-hydroxy-(7Z)-decenoyl-CoA,,
3hhd9coa,3-hydroxy-(9Z)-hexadecenoyl-CoA,,
3ohd9coa,3-oxo-(9Z)-hexadecenoyl-CoA,,
td7coa,(7Z)-tetradecenoyl-CoA,,
td27coa,"(2E,7Z)-tetradecadienoyl-CoA",,
dd5coa,(5Z)-dodecenoyl-CoA,,
3hdd5coa,3-hydroxy-(5Z)-dodecenoyl-CoA,,
dd3ecoa,(3Z)-decenoyl-CoA,,
hd2912coa,"(2E,9Z,12Z)-hexadecatrienoyl-CoA",,
3ohd912coa,"3-oxo-(9Z,12Z)-hexadecadienoyl-CoA",,
td710coa,"(7Z,10Z)-tetradecadienoyl-CoA",,
td2710coa,"(2E,7Z,10Z)-tetradecatrienoyl-CoA",,
3otd710coa,"3-oxo-(7Z,10Z)-tetradecadienoyl-CoA",,
3odd58coa,"3-oxo-(5Z,8Z)-dodecadienoyl-CoA",,
3hdc6coa,3-hydroxy-(6Z)-decenoyl-CoA,,
oc3coa,(3E)-octenoyl-CoA,,
td471013coa,"(4Z,7Z,10Z,13Z)-tetradecatetraenoyl-CoA",,
3htd71013coa,"3-hydroxy-(7Z,10Z,13Z)-tetradecatrienoyl-CoA",,
3hdd5811coa,"3-hydroxy-(5Z,8Z,11Z)-dodecatrienoyl-CoA",,
3odd5811coa,"3-oxo-(5Z,8Z,11Z)-dodecatrienoyl-CoA",,
dc369coa,"(3Z,6Z,9Z)-decatrienoyl-CoA",,
dc269coa,"(2E,6Z,9Z)-decatrienoyl-CoA",,
3hdc69coa,"3-hydroxy-(6Z,9Z)-decadienoyl-CoA",,
oc47coa,"(4Z,7Z)-octadienoyl-CoA",,
oc247coa,"(2E,4Z,7Z)-octatrienoyl-CoA",,
oc27coa,"(2E,7Z)-octadienoyl-CoA",,
3hh5coa,3-hydroxy-(5Z)-hexenoyl-CoA,,
vaccoa,Vinylacetyl-CoA,MNXM2159,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC=C
lipACP,Lipoyl-[acp],,
dad_5,5'-Deoxyadenosine,MNXM316,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
clpn160,"Cardiolipin (tetrahexadecanoyl, n-C16:0)",MNXM45654,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
5hiu,5-Hydroxyisourate,MNXM1137,OC12NC(=O)NC1=NC(=O)NC2=O
5houdic,"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",MNXM1805,NC(=O)NC1=NC(=O)NC1(O)C([O-])=O
2hglut,2-Hydroxyglutarate,,O=C(O)CCC(O)C(=O)O
2oxosucc,2-Oxosuccinamate,,
gal14lac,"L-Galactono-1,4-lactone",,
ascb__L,L-Ascorbate,MNXM89592,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
cynt,Cyanate,MNXM1191,N#C[O-]
chito2pdpl,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc,,
m4masn,(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),MNXM6534,
m2masn,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man,,
2m6sbenzq,"2-Methyl-6-solanyl-1,4-benzoquinol",,
3nphb,3-Nonaprenyl-4-hydroxybenzoate,,
me3dhnpdh,3-nonaprenyl-4-hydroxy-5-methoxybenzoate,,
2np6mobq,"2-nonaprenyl-6-methoxy-1,4-benzoquinone",,
q9,Ubiquinone-9,,
dhcer_18,N-octadecanoylsphinganine,,
cer_18,N-octadecanoylsphingosine,,
4ampm,4-Amino-2-methyl-5-phosphomethylpyrimidine,MNXM790,Cc1ncc(COP(=O)(O)O)c(=N)[nH]1
iscsh,Thiamine biosynthesis intermediate 2,,
iscssh,IscS with bound sulfur,MNXM146402,
athis,Thiamine biosynthesis intermediate 4,,
thissh,Thiamine biosynthesis intermediate 5,,
thmtp,Thiamin triphosphate C12H16N4O10P3S,MNXM1341,Cc1c(CCOP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N
sephcpc,2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,,
2shchc,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",MNXM162721,O=C(O)CCC(=O)C1=CC=C[C@@H](O)[C@@H]1C(=O)O
sucbz,O-Succinylbenzoate,MNXM1212,O=C(O)CCC(=O)c1ccccc1C(=O)O
pimACP,Pimeloyl-[acyl-carrier protein],MNXM12695,
hptal,Heptanal,,
8aonn,8-Amino-7-oxononanoate,MNXM1141,CC(N)C(=O)CCCCCC(=O)O
dtbt,Dethiobiotin,MNXM1020,CC1N=C(O)NC1CCCCCC(=O)O
accp,Apo-carboxylase,,
25drapp,"2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate",MNXM648,N=c1nc([O-])c(N)c(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)[nH]1
trnagln,TRNA(Gln),MNXM71,
glntrna,L-Glutaminyl-tRNA(Gln),MNXM89810,
sertrna,L-Seryl-tRNA(Ser),MNXM90842,
iasp,Iminoaspartate,MNXM599,N=C(CC(=O)O)C(=O)O
tczcaro,"9,15,9-tricis-zeta-Carotene",,
ttclyco,"7,9,7,9-tetracis-Lycopene",,
zeax,Zeaxanthin,MNXM403,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
anxan,Antheraxanthin,MNXM586,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C
vioxan,Violaxanthin,MNXM583,C\C(\C=C\C=C(/C)\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C
neoxan,Neoxanthin,MNXM3211,[H]C(=[C@@]=C1C(C)(C)C[C@H](O)C[C@@]1(C)O)C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C
fxanth,Fucoxanthin,,
diatox,N-octadecanoylsphinganine,,
methsel,Methaneselenol,,
rbl__D,D-Ribulose,MNXM41271,O=C(CO)[C@H](O)[C@H](O)CO
udprmn,UDP-beta-L-rhamnose,,
4aammp,4-Amino-5-aminomethyl-2-methylpyrimidine,,
phllqne,Phylloquinone,MNXM1155,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)c2ccccc2C1=O
tag1619Z1619Z1819Z,Triacylglycerol (16:1(9Z)/16:1(9Z)/18:1(9Z)),,
hd2coa,(E)-hexadec-2-enoyl-CoA,,
hptcrn,Heptanoyl-l-carnitine,,
hd2crn,(2E)-hexadecenoyl-l-carnitine,,
hptcoa,Heptanoyl-COA,,
biomass_pigm,Biomass: chlorophylls and pigments,,
biomass_mem_lipids,Biomass: membrane lipids,,
biomass_tag,Biomass: Triacylglycerides,,
biomass_rna,Biomass: RNA,,
gdpman2s,GDP-mannose-2-sulfate,,
biomass_carb,Biomass: carbohydrates,,
biomass,Biomass: total,,
pa1801619Z,1-octadecanoyl-2-9-hexadecenoyl-sn-glycerol-3-phosphate,,
12dgr1801619Z,"1,2-Diacyl-sn-glycerol(18:0/16:1(9Z))",,
mgdg180163n4,"1,2-Diacyl-3-O-galactosyl-sn-glycerol(18:0/16:3(6Z,9Z,12Z))",,
mgdg162n4163n4,"1,2-Diacyl-3-O-galactosyl-sn-glycerol(16:2(9Z,12Z)/16:3(6Z,9Z,12Z))",,
pc205n3162n4,"Phosphatidylcholine (20:5(5Z,8Z,11Z,14Z,17Z)/16:2(9Z,12Z))",,
dgta205n31619Z,"Diacylglyceryl-N,N,N-trimethyl-beta-alanine (20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))",,
dgta205n3,"Diacylglyceryl-N,N,N-trimethyl-beta-alanine (20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",,
tag1401619Z1619Z,Triacylglycerol (14:0/16:1(9Z)/16:1(9Z)),,
tag1401619Z160,Triacylglycerol (14:0/16:1(9Z)/16:0),,
tag1619Z160160,Triacylglycerol (16:1(9Z)/16:0/16:0),,
tag1619Z160205n3,"Triacylglycerol (16:1(9Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))",,
dmshb,4-dimethylsulfonio-2-hydroxybutanoate,,
dmsp,3-(dimethylsulfonio)propanoate ,,
13glucan,"Beta-1,3-glucan",,
octd11ecoa,11-Octadecenoyl Coenzyme A,,
HC00617,Ferricytochrome B5,,
HC01496,2-Amino-3-Oxoadipate,,
HC01412,(2E)-Tetradecenoyl Coenzyme A,,
HC01223,3-Hydroxyisobutyryl Coenzyme A,,
HC01397,3S-Hydroxyhexadecanoyl Coenzyme A,,
HC01405,3S-Hydroxy-Octanoyl Coenzyme A,,
HC01406,3-Oxo-Octanoyl Coenzyme A,,
HC02022,Cholest-5-En-3Beta-Yl Octadecanoate,,
HC10856,"Trans,Cis-Octadeca-2,9-Dienoyl Coenzyme A",,
HC10857,(S)-3-Hydroxyoleyleoyl Coenzyme A,,
HC10858,3-Oxooleoyl Coenzyme A,,
CE2421,(3S)-3-hydroxylinoleoyl-CoA,MNXM31120,
CE2873,"3,5-Diiodo-L-Thyronine 4-O-Sulfate",,
CE1950,Cyanosulfurous Acid Anion,,
CE5101,1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate,,
CE2434,"Trans,Cis,Cis-2,9,12-Octadecatrienoyl Coenzyme A",,
CE0849,"Cis,Cis-Palmito-7,10-Dienoyl Coenzyme A",,
CE2433,"Trans,Cis,Cis-2,7,10-Hexadecatrienoyl Coenzyme A",,
CE0785,"Cis,Cis-Myristo-5,8-Dienoyl Coenzyme A",,
CE2432,"Trans-2-Cis,Cis-5,8-Tetradecatrienoyl Coenzyme A",,
C05279,"Trans,Cis-Lauro-2,6-Dienoyl Coenzyme A",,
CE2422,"3-oxo-cis,cis-7,10-hexadecadienoyl-CoA",MNXM166235,
CE2424,"3-oxo-cis,cis-5,8-tetradecadienoyl-CoA",MNXM166234,
C05280,"Cis,Cis-3,6-Dodecadienoyl Coenzyme A",,
dece4coa,4-Decenoyl Coenzyme A,,
CE1261,5-S-Cysteinyldopa,,
CE5791,Kinetensin 4-8,,
C05109,"24,25-Dihydrolanosterol",,
C01041,Monodehydroascorbate,,
cholcoar,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA",MNXM91096,
CE5166,25(S)-Trihydroxycoprostanoyl Coenzyme A,,
CE5125,(2S)-Pristanoyl Coenzyme A,,
CE4795,"2-Trans-Cis,Cis,Cis,Cis-4,8,11,14-Eicosapentaenoyl Coenzyme A",,
CE2440,"4Z,7Z,10Z-Hexadecatrienoyl Coenzyme A",,
CE2438,"3(S)-Hydroxy-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A",,
CE2442,"3Z,7Z,10Z-Hexadecatrienoyl Coenzyme A",,
CE5118,"Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A",,
CE5119,Trans-3-Cis-8-Tetradecadienoyl Coenzyme A,,
CE5120,Trans-2-Cis-8-Tetradecadienoyl Coenzyme A,,
CE4790,(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A,,
CE4792,3-Oxo-Cis-8-Tetradecenoyl Coenzyme A,,
C05770,Coproporphyrin Iii,,
CE2038,"Trans-2,3-Dehydropristanoyl Coenzyme A",,
CE5934,3(R)-Hydroxy-Pristanoyl Coenzyme A,,
C07297,3-Oxopristanoyl Coenzyme A,,
tmtrdcoa,"4,8,12-Trimethyl Tridecanoyl Coenzyme A",,
CE4832,"3(S)-Hydroxy-Tetracosa-6,9,12,15,18-All-Cis-Pentaenoyl Coenzyme A",,
CE4838,"Trans-2-All-Cis-6,9,12,15,18-Tetracosahexaenoyl Coenzyme A",,
CE4803,"3-Oxo-4(R),8-Dimethyl-Nonanoyl Coenzyme A",,
CE4800,"3(S)-Hydroxy-2(S),6-Dimethyl-Heptanoyl Coenzyme A",,
CE4796,3-Oxo-(2S)-Methylisocapryloyl Coenzyme A,,
CE4806,"4(R),8-Dimethyl-Trans-2-Nonenoyl Coenzyme A",,
CE4798,"2(S),6-Dimethyl-Heptanoyl Coenzyme A",,
dec24dicoa,"2,4-Decadienoyl Coenzyme A",,
C05767,Uroporphyrin I,,
c10crn,Decanoyl Carnitine,,
c101coa,Decenoyl Coenzyme A,,
decdicrn,Decadienoyl Carnitine,,
ddece1crn,Dodecenoyl Carnitine,,
c12dccoa,Dodecanedioyl Coenzyme A,,
dodecanac,Dodecanedioic Acid,,
c12dc,Dodecanedioyl Carnitine,,
3tetd7ecoa,3-Hydroxy Tetradecenoyl-7 Coenzyme A,,
tetdece1coa,Tetradecenoyl-CoA;(2E)-Tetradecenoyl-CoA,MNXM165172,
3ttetddcoa,"3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A",,
tetdec2crn,Tetradecadienoyl Carnitine,,
3hdececrn,3-Hydroxyhexadecenoylcarnitine,,
3thexddcoa,"3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A",,
3thexddcoacrn,"3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine",,
hexdicoa,Hexadecanedioyl Coenzyme A,,
3octdece1coa,3-Hydroxyoctadecenoyl Coenzyme A,,
3octdece1crn,3-Hydroxy-Octadecenoyl Carnitine,,
3ocddcoa,3-Hydroxyoctadecadienoyl Coenzyme A,,
c3dc,Malonyl Carnitine,,
c5dc,Glutaryl Carnitine,,
c6crn,Hexanoyl Carnitine,,
c81coa,Octenoyl Coenzyme A,,
c81crn,Octenoyl Carnitine,,
doco13ecoa,13-Docosenoyl Coenzyme A,,
dece3coa,3-Decenoyl Coenzyme A,,
dec47dicoa,"4,7-Decadienoyl Coenzyme A",,
dectricoa,"2,4,7-Decatrienoyl Coenzyme A",,
octe5coa,5-Octenoyl Coenzyme A,,
2decdicoa,"2,7-Decadienoyl Coenzyme A",,
3decdicoa,"3,7-Decadienoyl Coenzyme A",,
tmuncoa,"2,6,10-Trimethyl Undecanoyl Coenzyme A",,
noncoa,Nonanoyl Coenzyme A,,
dd5ecoa,5-Dodecenoyl Coenzyme A,,
dd3coa,3-dodecenoyl CoA,MNXM14550,
2ddecdicoa,"2,6-Dodecadienoyl Coenzyme A",,
3ddecdicoa,"3,6-Dodecadienoyl Coenzyme A",,
2dodtricoa,"2,6,9-Dodecatrienoyl Coenzyme A",,
3dodtricoa,"3,6,9-Dodecatrienoyl Coenzyme A",,
tetdecdicoa,"5,8-Tetradecadienoyl Coenzyme A",,
ttetddcoa,"Trans5,8Tetradecadienoyl Coenzyme A",,
5tedtricoa,"5,8,11-Tetradecatrienoyl Coenzyme A",,
3hdeccoa,3-Hydroxyhexadecenoyl Coenzyme A,,
thexddcoa,"Trans7,10-Hexadecadienoyl Coenzyme A",,
4hexdtricoa,"4,7,10-Hexadecatrienoyl Coenzyme A",,
hexdectecoa,"2,4,7,10-Hexadecatetraenoyl Coenzyme A",,
2hexdtricoa,"2,7,10-Hexadecatrienoyl Coenzyme A",,
3hexdtricoa,"3,7,10-Hexadecatrienoyl Coenzyme A",,
2hexdtetcoa,"2,7,10,13-Hexadecatetraenoyl Coenzyme A",,
4hexdtetcoa,"4,7,10,13-Hexadecatetraenoyl Coenzyme A",,
hexdpencoa,"2,4,7,10,13-Hexadecapentaenoyl Coenzyme A",,
3hexdtetcoa,"3,7,10,13-Hexadecatetraenoyl Coenzyme A",,
octdececoa,Octadecenoyl Coenzyme A,,
2octdectecoa,"2,6,9,12-Octadecatetraenoyl Coenzyme A",,
3octdectecoa,"3,6,9,12-Octadecatetraenoyl Coenzyme A",,
2octpencoa,"2,6,9,12,15-Octadecapentenoyl Coenzyme A",,
eitetcoa,"5,8,11,14-Eicosatetraenoyl Coenzyme A",,
eipencoa,"2,5,8,11,14-Eicosapentaenoyl Coenzyme A",,
5eipencoa,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",,
2docopencoa,"2,7,10,13,16-Docosapentenoyl Coenzyme A",,
docohexcoa,"2,4,7,10,13,16-Docosahexenoyl Coenzyme A",,
3docopencoa,"3,7,10,13,16-Docosapentenoyl Coenzyme A",,
3ivcoa,3-Hydroxyisovaleryl Coenzyme A,,
hexe3coa,3-Hexenoyl Coenzyme A,,
hepcoa,Heptanoyl Coenzyme A,,
tddedi2coa,"Trans2,6Dodecadienoyl Coenzyme A",,
tddedicoa,"Trans3,6Dodecadienoyl Coenzyme A",,
octdececrn,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",,
adpoh,2-Hydroxyadipic Acid,,
phlac,Phenyllactate,,O=C(O)C(O)Cc1ccccc1
ttdceacoa,Tetradecenoyl Coenzyme A (N-C14:1),,
21hprgnlone,21-Hydroxypregnenolone,,
3mhis,3-Methylhistidine,,
hmcr,Homocitrulline,,
pcholmyr_hs,1-Myristoylglycerophosphocholine,,
peole_hs,1-Oleoylglycerophosphoethanolamine (Delta 9),,
pepalm_hs,1-Palmitoylglycerophosphoethanolamine,,
pailpalm_hs,1-Palmitoylglycerophosphoinositol,,
peste_hs,1-Stearoylglycerophosphoethanolamine,,
pailste_hs,1-Stearoylglycerophosphoinositol,,
pchol2linl_hs,2-Linoleoylglycerophosphocholine,,
pchol2ole_hs,2-Oleoylglycerophosphocholine,,
pchol2palm_hs,2-Palmitoylglycerophosphocholine,,
pchol2ste_hs,2-Stearoylglycerophosphocholine,,
xolest183_hs,"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",,
xolest205_hs,"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",,
xolest204_hs,"Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)",,
pcholn15_hs,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",,
pcholn183_hs,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",,
pcholn204_hs,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",,
pcholn225_hs,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",,
pe203_hs,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",,
pe224_hs,"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",,
pedh203_hs,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",,
pe12_hs,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),,
pe14_hs,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),,
pe13_hs,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),,
pe17_hs,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),,
pcholn24_hs,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",,
pcholn261_hs,Lysopc A C26:1 (Delta 5),,
pcholn281_hs,Lysopc A C28:1 (Delta 5),,
pcholn28_hs,Lysopc A C28:0,,
pcholeic_hs,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",,
pcholet_hs,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",,
pcholhep_hs,1-Heptadecanoylglycerophosphocholine,,
pchollinl_hs,"1-Linoleoylglycerophosphocholine (Delta 9,12)",,
sphmyln18114_hs,"Sm (D18:1/14:0), Sphingomyelin",,
sphmyln18121_hs,"Sm (D18:1/21:0), Sphingomyelin",,
sphmyln181221_hs,"Sm (D18:1/22:1), Sphingomyelin",,
sphmyln18122_hs,"Sm (D18:1/22:0), Sphingomyelin",,
sphmyln180241_hs,"Sm (D18:0/24:1), Sphingomyelin",,
sphmyln18116_hs,"Sm (D18:1/16:0), Sphingomyelin",,
sphmyln18118_hs,"Sm (D18:1/18:0), Sphingomyelin",,
sphmyln181201_hs,"Sm (D18:1/20:1), Sphingomyelin",,
sphmyln18120_hs,"Sm (D18:1/20:0), Sphingomyelin",,
xolest182_hs,"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",,
xolest226_hs,"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",,
maglinl_hs,1-Linoleoylglycerol,,
magpalm_hs,1-Palmitoylglycerol,,
magste_hs,1-Stearoylglycerol,,
magarachi_hs,1-Arachidonoyl Glycerol,,
tetdeca511ac,"Cia-5,8, Tetradecadienoic Acid",,
aclys,Acetyl-L-Lysine,,
4mtob,4-Methyl-Thio-Oxo-Butyrate,,
34hpl,3  4 Hydroxyphenyl lactate C9H9O4,MNXM114141,O=C(O)C(O)Cc1ccc([O-])cc1
3hpppnohgluc,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,,
3hpppnoh,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative,,
acgly,Acetyl-Glycine,,
acthr__L,Acetyl-Threonine ,,
aracheth,O-Arachidonoyl Ethanolamine,,
